benchmark_name,program_name,method_name,start_pos,end_pos,num_pre,num_post
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q1,787,924,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q2,927,1060,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q3,1063,1142,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q4,1145,1292,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q4a,1295,1376,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q4b,1379,1464,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q4c,1467,1551,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q4d,1554,1642,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q5,1645,1788,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q6,1791,1950,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q7,1953,2088,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q8,2091,2172,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q8a,2175,2276,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q8b,2279,2367,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q8c,2370,2555,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q8d,2558,2657,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Q9,2660,2720,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Quant0,4334,4546,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Quant1,4549,4711,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Quant2,4714,4837,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,R,10800,10998,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,SomeProperty,7317,7347,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Square,7027,7066,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,StmtExpr0,6354,6442,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,StmtExpr1,6445,6592,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,StmtExpr2,6595,6686,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,StmtExpr3,6689,6839,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,UseDefaultValues,6914,7024,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_PrecedenceLinter,Waterfall,5480,5603,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_SeqFromArray,H,179,725,1,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_SeqFromArray,K,728,1031,1,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_SeqFromArray,L,1034,1361,1,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_SeqFromArray,M,1364,1989,2,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_SeqFromArray,M',1992,2507,2,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_SeqFromArray,Main,160,176,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_SharedDestructorsCompile,BaseKlef,1045,1219,1,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_SharedDestructorsCompile,Main,322,865,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_dafny0_SharedDestructorsCompile,Matte,1339,1877,1,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_binary-search,binSearch,220,1106,1,1
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_binary-search,isSorted,60,165,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_fibonacci,ComputeFib,392,800,0,1
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_fibonacci,fib,270,389,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_find,Find,179,1082,1,2
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_modifying-arrays,Aliases,409,664,1,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_modifying-arrays,Caller,868,963,0,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_modifying-arrays,CopyArray,1987,2421,1,1
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_modifying-arrays,IncrementArray,1592,1963,0,1
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_modifying-arrays,InitArray,992,1266,0,1
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_modifying-arrays,NewArray,693,862,0,2
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_modifying-arrays,SetEndPoints,256,405,1,0
DafnyBench,dafl_tmp_tmp_r3_8w3y_dafny_examples_uiowa_modifying-arrays,UpdateElements,1316,1563,1,3
DafnyBench,dafny-aoc-2019_tmp_tmpj6suy_rv_parser_split,Contains,1349,2109,0,3
DafnyBench,dafny-aoc-2019_tmp_tmpj6suy_rv_parser_split,split,1155,1342,0,1
DafnyBench,dafny-aoc-2019_tmp_tmpj6suy_rv_parser_split,splitHelper,19,1148,3,0
DafnyBench,dafny-aoc-2019_tmp_tmpj6suy_rv_parser_split,splitOnBreak,2116,2239,0,0
DafnyBench,dafny-aoc-2019_tmp_tmpj6suy_rv_parser_split,splitOnDoubleBreak,2246,2381,0,0
DafnyBench,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch,BinarySearch,152,753,1,2
DafnyBench,Dafny-demo_tmp_tmpkgr_dvdi_Dafny_BinarySearch,sorted,1,149,1,0
DafnyBench,dafny-duck_tmp_tmplawbgxjo_ex3,BadSort,264,1331,1,2
DafnyBench,dafny-duck_tmp_tmplawbgxjo_ex3,sortedbad,20,261,0,0
DafnyBench,dafny-duck_tmp_tmplawbgxjo_ex5,expo,20,102,0,0
DafnyBench,dafny-duck_tmp_tmplawbgxjo_p1,Sum,65,159,0,0
DafnyBench,dafny-duck_tmp_tmplawbgxjo_p1,SumArray,162,501,0,1
DafnyBench,dafny-duck_tmp_tmplawbgxjo_p2,abs,149,204,0,0
DafnyBench,dafny-duck_tmp_tmplawbgxjo_p2,absx,209,902,0,2
DafnyBench,dafny-duck_tmp_tmplawbgxjo_p2,Main,908,1208,0,0
DafnyBench,dafny-duck_tmp_tmplawbgxjo_p3,Main,680,849,0,0
DafnyBench,dafny-duck_tmp_tmplawbgxjo_p3,max,87,677,1,2
DafnyBench,dafny-duck_tmp_tmplawbgxjo_p4,Main,1166,1352,0,0
DafnyBench,dafny-duck_tmp_tmplawbgxjo_p4,single,124,1163,2,1
DafnyBench,dafny-duck_tmp_tmplawbgxjo_p6,FilterVowels,191,382,0,0
DafnyBench,dafny-duck_tmp_tmplawbgxjo_p6,FilterVowelsArray,385,1371,0,2
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_leetcode_0001-two-sum,InMap,213,324,0,0
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_leetcode_0001-two-sum,TwoSum,327,1165,0,2
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_leetcode_0069-sqrt,mySqrt,224,710,1,1
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_leetcode_0069-sqrt,sqrt,22,87,0,0
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_leetcode_0070-climbing-stairs,ClimbStairs,114,384,0,1
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_leetcode_0070-climbing-stairs,Stairs,0,85,0,0
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_leetcode_0277-find-the-celebrity,isCelebrity,55,197,1,0
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_leetcode_0277-find-the-celebrity,knows,22,52,0,0
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_lib_math_DivMod,DivSub,19,147,1,0
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_lib_math_DivMod,ModSub,152,276,1,0
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_test_shuffle,getAllShuffledDataEntries,999,1686,0,2
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_test_shuffle,getRandomDataEntry,1983,2486,1,0
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_test_shuffle,random,1,99,0,1
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_test_shuffle,set_of_seq,1689,1758,0,0
DafnyBench,dafny_examples_tmp_tmp8qotd4ez_test_shuffle,swap,627,994,1,4
DafnyBench,dafny-exercises_tmp_tmp5mvrowrx_leetcode_26-remove-duplicates-from-sorted-array,Main,2441,2470,0,0
DafnyBench,dafny-exercises_tmp_tmp5mvrowrx_leetcode_26-remove-duplicates-from-sorted-array,RemoveDuplicates,1,1689,1,5
DafnyBench,dafny-exercises_tmp_tmp5mvrowrx_leetcode_26-remove-duplicates-from-sorted-array,Testing,1692,2438,0,0
DafnyBench,dafny-exercises_tmp_tmp5mvrowrx_paper_krml190,_ctor,729,904,0,2
DafnyBench,dafny-exercises_tmp_tmp5mvrowrx_paper_krml190,Prepend,1097,1386,1,2
DafnyBench,dafny-exercises_tmp_tmp5mvrowrx_paper_krml190,ReverseInPlace,1488,3303,1,4
DafnyBench,dafny-exercises_tmp_tmp5mvrowrx_paper_krml190,SkipHead,909,1092,1,2
DafnyBench,dafny-exercises_tmp_tmp5mvrowrx_paper_krml190,Valid,367,724,0,0
DafnyBench,DafnyExercises_tmp_tmpd6qyevja_Part1_Q1,addArrays,0,454,1,2
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session10Exercises_ExerciseBarrier,barrier,507,1238,2,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExerciseExp,exp,0,136,1,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExerciseFibonacci,fib,0,132,0,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExerciseFibonacci,fibonacci1,135,441,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExerciseFibonacci,fibonacci2,444,772,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExerciseFibonacci,fibonacci3,775,1137,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExercisePositive,mpositive,66,578,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExercisePositive,mpositive3,581,925,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExercisePositive,mpositive4,928,1277,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExercisePositive,mpositivertl,1280,1556,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExercisePositive,positive,0,62,0,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExerciseSquare_root,mroot1,0,210,1,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExerciseSquare_root,mroot2,214,481,1,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session2Exercises_ExerciseSquare_root,mroot3,484,872,1,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session3Exercises_ExerciseMaximum,mfirstMaximum,893,1404,1,3
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session3Exercises_ExerciseMaximum,mlastMaximum,1407,1897,1,3
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session3Exercises_ExerciseMaximum,mmaximum1,51,435,1,2
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session3Exercises_ExerciseMaximum,mmaximum2,488,889,1,2
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session3Exercises_ExerciseMaximum,mmaxvalue1,1967,2138,1,2
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session3Exercises_ExerciseMaximum,mmaxvalue2,2141,2312,1,2
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual,allEqual,0,80,0,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual,mallEqual1,951,1252,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual,mallEqual2,1255,1567,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual,mallEqual3,1572,1934,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual,mallEqual4,1938,2256,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual,mallEqual5,2261,2695,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseContained,mcontained,95,975,4,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseContained,strictSorted,3,91,0,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseFirstNegative,mfirstNegative,66,494,0,2
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseFirstNegative,mfirstNegative2,497,960,0,2
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseFirstNegative,positive,0,62,0,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExercisefirstZero,mfirstCero,1,297,0,3
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session5Exercises_ExerciseSumElems,sumElems,3182,3523,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session5Exercises_ExerciseSumElems,sumElemsB,3526,3866,0,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session5Exercises_ExerciseSumElems,SumL,104,197,0,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session5Exercises_ExerciseSumElems,SumR,0,101,0,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session5Exercises_ExerciseSumElems,SumV,2551,2650,1,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountEven,CountEven,114,263,1,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountEven,isEven,66,111,1,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountEven,mcountEven,695,1018,1,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountEven,positive,1,63,0,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin,countMin,216,464,1,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin,mCountMin,472,931,1,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin,min,0,212,1,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExercisePeekSum,isPeek,2,105,1,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExercisePeekSum,mPeekSum,300,782,1,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExercisePeekSum,peekSum,109,294,1,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBinarySearch,binarySearch,86,619,1,2
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBinarySearch,binarySearchRec,943,1627,4,2
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBinarySearch,otherbSearch,1635,2135,1,4
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBinarySearch,search,624,910,1,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBinarySearch,sorted,0,83,0,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBubbleSort,bubbleSort,1430,2675,1,3
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBubbleSort,bubbleSorta,160,1426,1,3
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseBubbleSort,sorted_seg,0,157,1,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseReplace,replace,3,556,0,2
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseSelSort,selSort,165,1253,1,3
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseSelSort,sorted_seg,0,161,1,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseSeparate,isPermutation,182,255,0,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseSeparate,positive,117,179,0,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseSeparate,separate,405,1110,0,3
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session7Exercises_ExerciseSeparate,strictNegative,0,114,1,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session8Exercises_ExerciseInsertionSort,InsertionSort,170,1233,0,2
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session8Exercises_ExerciseInsertionSort,sorted_seg,1,167,1,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session9Exercises_ExerciseSeqMaxSum,segMaxSum,298,693,1,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session9Exercises_ExerciseSeqMaxSum,segSumaMaxima2,1093,1587,1,1
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session9Exercises_ExerciseSeqMaxSum,Sum,2,144,1,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session9Exercises_ExerciseSeqMaxSum,Sum2,698,842,1,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session9Exercises_ExerciseSeqMaxSum,SumMaxToRight,147,295,1,0
DafnyBench,Dafny-Exercises_tmp_tmpjm75muf__Session9Exercises_ExerciseSeqMaxSum,SumMaxToRight2,898,1090,1,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_absIt,AbsIt,0,478,0,2
DafnyBench,dafny-exercise_tmp_tmpouftptir_absIt,Tester,481,1511,0,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_appendArray,appendArray,0,679,0,3
DafnyBench,dafny-exercise_tmp_tmpouftptir_countNeg,CountNeg,178,436,0,1
DafnyBench,dafny-exercise_tmp_tmpouftptir_countNeg,Main,439,571,0,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_countNeg,verifyNeg,0,175,1,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_filter,Filter,0,169,0,1
DafnyBench,dafny-exercise_tmp_tmpouftptir_filter,TesterFilter,172,1136,0,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_firstE,firstE,0,353,0,1
DafnyBench,dafny-exercise_tmp_tmpouftptir_firstE,Main,356,667,0,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_maxArray,Main,424,605,0,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_maxArray,MaxArray,0,421,1,2
DafnyBench,dafny-exercise_tmp_tmpouftptir_prac1_ex1,acheck,0,171,1,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_prac1_ex1,Main,174,426,0,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_prac1_ex2,Deli,0,579,2,3
DafnyBench,dafny-exercise_tmp_tmpouftptir_prac1_ex2,DeliChecker,582,960,0,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_prac3_ex2,evenTest,485,645,0,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_prac3_ex2,GetEven,0,482,0,1
DafnyBench,dafny-exercise_tmp_tmpouftptir_prac4_ex2,GetTriple,113,801,0,4
DafnyBench,dafny-exercise_tmp_tmpouftptir_prac4_ex2,TesterGetTriple,804,1814,0,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_prac4_ex2,triple,0,110,0,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_reverse,Main,408,667,0,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_reverse,Reverse,0,405,1,3
DafnyBench,dafny-exercise_tmp_tmpouftptir_zapNegatives,Main,480,701,0,0
DafnyBench,dafny-exercise_tmp_tmpouftptir_zapNegatives,ZapNegatives,0,477,0,2
DafnyBench,Dafny-experiences_tmp_tmp150sm9qy_dafny_started_tutorial_dafny_tutorial_array,FindMax,0,562,1,2
DafnyBench,Dafny-Grind75_tmp_tmpsxfz3i4r_problems_twoSum,summingPair,282,442,2,0
DafnyBench,Dafny-Grind75_tmp_tmpsxfz3i4r_problems_twoSum,twoSum,444,1577,1,1
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_allocated1_dafny0_fun-with-slices,seqIntoArray,224,1712,1,1
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_comp_Arrays,DiagMatrix,1996,2186,1,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_comp_Arrays,InitTests,1346,1514,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_comp_Arrays,LinearSearch,337,593,0,2
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_comp_Arrays,Main,799,1291,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_comp_Arrays,MultipleDimensions,1517,1993,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_comp_Arrays,PrintArray,596,796,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_comp_Arrays,PrintMatrix,2189,2392,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_FuelTriggers,P,420,447,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_FuelTriggers,test,450,519,1,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0,bar,43,71,0,1
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny0_snapshots_Inputs_Snapshots0,foo,0,40,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny1_Cubes,Cubes,90,530,0,1
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny1_ListReverse,ReverseInPlace,123,919,2,2
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny1_MatrixFun,Flip,1268,1939,1,1
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny1_MatrixFun,Main,1942,2506,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny1_MatrixFun,MirrorImage,90,1265,0,1
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny1_MatrixFun,PrintMatrix,2509,2780,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_COST-verif-comp-2011-1-MaxArray,max,2596,3118,1,2
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_Intervals,RoundDown,413,1121,1,3
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_Intervals,RoundUp,1126,1845,1,3
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_Intervals,Valid,268,408,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_SegmentSum,MaxSegSum,220,907,0,2
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_SegmentSum,Sum,90,217,1,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_TreeBarrier,after,1493,1548,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_TreeBarrier,barrier,1554,4025,2,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_TreeBarrier,before,1382,1438,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_TreeBarrier,blocked,1443,1488,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_TreeBarrier,valid,1289,1377,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_TreeBarrier,validDown,239,1023,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_TreeBarrier,validUp,1031,1284,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_TuringFactorial,ComputeFactorial,170,568,1,1
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny2_TuringFactorial,Factorial,90,167,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny3_InductionVsCoinduction,FivesUp,1038,1169,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny3_InductionVsCoinduction,SAppend,1502,1635,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny3_InductionVsCoinduction,Up,606,661,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144,foo,286,459,1,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144,m1,91,101,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144,m2,104,216,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144,p,262,280,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug144,p,71,88,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165,f,77,96,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165,Main,280,414,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug165,Select,102,277,0,2
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58,M1,71,108,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug58,M2,114,192,0,0
DafnyBench,dafny-language-server_tmp_tmpkir0kenl_Test_dafny4_Bug92,Hidden,1296,1369,0,0
